,patch,result,year,playoffs,game,playerid,gamelength,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,Cluster
20,8.11,0,2018.0,0.0,1.6,153.33333333333334,1895.0757575757575,7.306060606060606,15.357575757575757,16.53939393939394,7.306060606060606,15.357575757575757,0.5393939393939394,0.04242424242424243,0.006060606060606061,0.0,0.36666666666666664,,,,0.22602000000000005,0.7256284848484851,0.3628048780487805,0.9575757575757575,2.287878787878788,0.9333333333333333,2.203030303030303,0.2606060606060606,0.20606060606060606,0.23030303030303031,0.23636363636363636,,0.024242424242424242,0.08484848484848485,0.3871951219512195,0.38484848484848483,0.5666666666666667,0.10185185185185185,0.14545454545454545,1.0575757575757576,0.30303030303030304,2.493939393939394,9.227272727272727,0.24545454545454545,0.2,0.13333333333333333,1.8242424242424242,48250.43636363636,1496.9040099999988,,2623.4593890909096,2186.755846363637,103.01818181818182,3.2173475757575742,40.4,1.2363687878787875,38.912121212121214,216.2030303030303,6.705940000000001,50780.260606060605,30072.478787878787,940.532482121212,,48529.242424242424,-0.13083218287878787,,842.6833333333333,162.86363636363637,119.87575757575758,9.142424242424243,32.001859583333314,15110.572727272727,18394.51818181818,309.3242424242424,15735.427272727273,18838.139393939393,320.130303030303,-624.8545454545455,-443.6212121212121,-10.806060606060607,1.3303030303030303,1.9484848484848485,2.003030303030303,1.996969696969697,2.993939393939394,1.3424242424242425,23463.460606060606,29392.966666666667,492.03333333333336,25301.91515151515,30545.336363636365,513.269696969697,-1838.4545454545455,-1152.3696969696969,-21.236363636363638,2.5545454545454547,4.36969696969697,4.084848484848485,4.078787878787879,7.127272727272727,2.56969696969697,Cluster 4
22,8.12,0,2018.0,0.0,1.3403361344537814,153.3613445378151,1963.5168067226891,7.9033613445378155,16.65546218487395,17.72689075630252,7.9033613445378155,16.65546218487395,0.6680672268907563,0.07563025210084033,0.012605042016806723,0.008403361344537815,0.3907563025210084,,,,0.2350882352941178,0.7577575630252099,0.3949579831932773,1.050420168067227,2.2478991596638656,1.0084033613445378,2.142857142857143,0.2605042016806723,0.25630252100840334,0.23109243697478993,0.2605042016806723,,0.04201680672268908,0.10504201680672269,0.33613445378151263,0.33613445378151263,0.6386554621848739,0.13865546218487396,0.2184873949579832,1.0924369747899159,0.3067226890756303,2.5168067226890756,9.327731092436975,0.23109243697478993,0.19327731092436976,0.18067226890756302,1.8403361344537814,52920.89495798319,1571.7802865546216,,2710.578439075629,2248.0775466386567,104.68067226890756,3.1464134453781494,40.07983193277311,1.1846668067226895,39.424369747899156,225.64285714285714,6.725001680672268,52772.121848739494,31366.268907563026,943.6837260504205,,50447.13025210084,-0.12695946436974787,,888.0966386554621,165.68487394957984,121.76890756302521,9.289915966386555,32.08960756302522,15062.20588235294,18355.592436974788,309.52941176470586,15717.848739495797,18765.546218487394,315.71008403361344,-655.6428571428571,-409.953781512605,-6.180672268907563,1.2983193277310925,1.819327731092437,2.1092436974789917,2.100840336134454,3.1050420168067228,1.3109243697478992,23373.18487394958,29207.537815126052,490.2310924369748,25116.747899159665,30384.68487394958,506.26050420168065,-1743.563025210084,-1177.1470588235295,-16.029411764705884,2.546218487394958,4.281512605042017,4.218487394957983,4.2100840336134455,7.415966386554622,2.5588235294117645,Cluster 4
24,8.13,0,2018.0,0.0,1.5530035335689045,154.41696113074204,2023.5848056537102,8.074204946996467,16.330388692579504,17.750883392226147,8.074204946996467,16.330388692579504,0.5724381625441696,0.08833922261484099,0.0088339222614841,0.0,0.3957597173144876,,,,0.2389773851590103,0.7435100706713779,0.3568904593639576,1.0918727915194346,2.441696113074205,1.0265017667844523,2.303886925795053,0.2667844522968198,0.26855123674911663,0.2049469964664311,0.2862190812720848,,0.06537102473498234,0.13780918727915195,0.35701598579040855,0.3551236749116608,0.6042402826855123,0.15357142857142858,0.21908127208480566,1.0565371024734982,0.2862190812720848,2.5830388692579507,9.420494699646643,0.2791519434628975,0.20318021201413428,0.11130742049469965,1.8674911660777385,57925.008833922264,1677.2734531802107,,2801.487888162544,2214.8067441281128,111.27915194346289,3.245627915194347,44.34452296819788,1.2723081272084815,43.609540636042404,239.03380782918148,6.92332508896797,54307.16254416961,32288.58303886926,945.5088298586569,,52062.24555160142,-0.11896966553380774,,918.7103594080338,173.88162544169612,127.8851590106007,9.826855123674912,32.19261712473577,15055.659010600706,18492.068904593638,308.4434628975265,15604.04593639576,18920.31448763251,318.7279151943463,-548.386925795053,-428.24558303886926,-10.284452296819788,1.3798586572438163,1.9293286219081272,1.9646643109540636,1.959363957597173,2.8197879858657244,1.38339222614841,23278.41519434629,29517.77561837456,491.517667844523,24755.63074204947,30596.21554770318,510.36925795053,-1477.2155477031802,-1078.439929328622,-18.851590106007066,2.607773851590106,4.355123674911661,4.053003533568905,4.045936395759718,6.832155477031802,2.6130742049469964,Cluster 3
26,8.14,0,2018.0,0.0,1.451685393258427,153.93258426966293,2101.015730337079,7.797752808988764,15.73258426966292,16.307865168539326,7.797752808988764,15.73258426966292,0.5370786516853933,0.07191011235955057,0.0044943820224719105,0.0,0.39775280898876403,,,,0.22114921348314598,0.688710786516854,0.3258426966292135,1.0629213483146067,2.6044943820224717,0.9752808988764045,2.4337078651685395,0.2539325842696629,0.27640449438202247,0.20224719101123595,0.24269662921348314,,0.08764044943820225,0.1707865168539326,0.334841628959276,0.3325842696629214,0.6202247191011236,0.16326530612244897,0.251685393258427,1.1213483146067416,0.2966292134831461,2.795505617977528,9.595505617977528,0.2808988764044944,0.22247191011235956,0.14382022471910114,2.0696629213483146,59108.96404494382,1643.5350802247176,,2713.802039101125,2205.396340898875,113.15280898876405,3.187540449438201,45.86516853932584,1.2735404494382014,47.16629213483146,247.50112359550562,6.924080000000003,56357.8606741573,33549.52134831461,946.299022696629,,53980.393258426964,-0.11425387894382019,,964.8491048593351,177.01348314606741,129.95730337078652,9.903370786516854,32.529293861892576,15063.211235955056,18362.19775280899,309.27415730337077,15641.72584269663,18831.298876404493,319.3370786516854,-578.5146067415731,-469.1011235955056,-10.062921348314607,1.3348314606741574,1.847191011235955,2.0269662921348313,2.013483146067416,2.912359550561798,1.3370786516853932,23266.060674157303,29404.849438202247,493.8247191011236,24621.644943820225,30422.222471910114,512.6247191011236,-1355.5842696629213,-1017.3730337078651,-18.8,2.512359550561798,3.9910112359550562,3.8247191011235957,3.81123595505618,6.121348314606742,2.5191011235955054,Cluster 3
28,8.15,0,2018.0,0.20833333333333334,1.6901041666666667,156.77083333333334,2031.9401041666667,8.84375,17.231770833333332,18.71875,8.84375,17.231770833333332,0.6015625,0.0625,0.0078125,0.0,0.390625,,,,0.2572848958333335,0.7820406250000004,0.3298429319371728,1.0494791666666667,2.4583333333333335,0.9973958333333334,2.296875,0.2682291666666667,0.2630208333333333,0.24739583333333334,0.21875,,0.052083333333333336,0.16145833333333334,0.34464751958224543,0.34375,0.6119791666666666,0.13192612137203166,0.19010416666666666,1.140625,0.2994791666666667,2.6536458333333335,9.4453125,0.2526041666666667,0.2421875,0.10416666666666667,1.9765625,59123.817708333336,1700.8712718750012,,2805.8252885416655,2290.736386718752,109.28125,3.18315104166667,43.216145833333336,1.2365226562499998,45.4609375,237.96614583333334,6.879153125000001,54790.549479166664,32686.786458333332,952.5812302083337,,52669.067708333336,-0.11087281010078126,,931.9910447761195,173.3671875,127.44791666666667,9.403645833333334,32.4529686567164,15048.890625,18426.484375,310.2447916666667,15654.161458333334,18875.708333333332,320.1119791666667,-605.2708333333334,-449.2239583333333,-9.8671875,1.3645833333333333,1.8697916666666667,2.0989583333333335,2.0885416666666665,2.9036458333333335,1.3645833333333333,23378.666666666668,29451.5703125,492.5755208333333,24800.25,30466.450520833332,511.7552083333333,-1421.5833333333333,-1014.8802083333334,-19.1796875,2.828125,4.458333333333333,4.276041666666667,4.263020833333333,6.770833333333333,2.8307291666666665,Cluster 3
30,8.16,0,2018.1391941391942,0.6593406593406593,2.4285714285714284,154.57875457875457,2027.8974358974358,7.945054945054945,15.934065934065934,17.681318681318682,7.945054945054945,15.934065934065934,0.5274725274725275,0.07692307692307693,0.003663003663003663,0.0,0.4358974358974359,,,,0.23216776556776564,0.7159146520146521,0.36996336996337,1.1318681318681318,2.3772893772893773,1.0915750915750915,2.2527472527472527,0.2600732600732601,0.2857142857142857,0.27472527472527475,0.27106227106227104,,0.040293040293040296,0.12454212454212454,0.3882783882783883,0.3882783882783883,0.5934065934065934,0.13805970149253732,0.23443223443223443,1.0842490842490842,0.3956043956043956,2.7216117216117217,9.2014652014652,0.3333333333333333,0.2783882783882784,0.10622710622710622,1.783882783882784,56516.53846153846,1636.4687553113552,,2794.5061234432237,2537.405330036631,108.64102564102564,3.17901684981685,43.53846153846154,1.255277655677655,45.336996336996336,237.43589743589743,6.903287179487182,54244.53846153846,32181.959706959708,942.5640805860808,,51943.567765567765,-0.10084944814285716,,924.506329113924,175.76923076923077,128.05860805860806,9.476190476190476,32.41184472573837,15075.032967032967,18398.89010989011,313.2087912087912,15468.241758241758,18716.68131868132,319.65567765567766,-393.2087912087912,-317.7912087912088,-6.446886446886447,1.249084249084249,1.8241758241758241,1.783882783882784,1.7765567765567765,2.7032967032967035,1.2527472527472527,23302.41391941392,29296.919413919415,495.27472527472526,24348.57509157509,30147.893772893774,511.8827838827839,-1046.161172161172,-850.974358974359,-16.60805860805861,2.5274725274725274,4.2967032967032965,3.501831501831502,3.490842490842491,5.989010989010989,2.531135531135531,Cluster 3
32,8.17,0,2018.1596638655462,0.19327731092436976,1.7647058823529411,157.14285714285714,2029.2436974789916,7.966386554621849,15.697478991596638,18.04201680672269,7.966386554621849,15.697478991596638,0.6218487394957983,0.07563025210084033,0.01680672268907563,0.008403361344537815,0.31092436974789917,,,,0.23177394957983183,0.7102218487394955,0.36134453781512604,1.1092436974789917,2.4201680672268906,1.0420168067226891,2.2857142857142856,0.2184873949579832,0.31932773109243695,0.25210084033613445,0.25210084033613445,,0.06722689075630252,0.13445378151260504,0.36134453781512604,0.36134453781512604,0.6050420168067226,0.17647058823529413,0.2689075630252101,1.0756302521008403,0.29411764705882354,2.6554621848739495,9.142857142857142,0.2605042016806723,0.17647058823529413,0.15126050420168066,1.7226890756302522,58269.705882352944,1661.7514336134452,,2761.3446714285715,2560.6872924369763,109.71428571428571,3.2047983193277303,43.983193277310924,1.2651302521008403,46.0,239.9075630252101,6.9513168067226925,54686.0,32609.722689075632,953.3661084033613,,52383.68907563025,-0.09992025588235297,,929.6974789915967,180.47899159663865,131.6890756302521,9.697478991596638,32.879942857142865,15181.747899159664,18663.092436974788,319.6806722689076,15637.38655462185,18966.9243697479,326.43697478991595,-455.6386554621849,-303.83193277310926,-6.756302521008403,1.1512605042016806,1.638655462184874,1.6890756302521008,1.6722689075630253,2.4285714285714284,1.1596638655462186,23420.689075630253,29628.63025210084,504.16806722689074,24730.352941176472,30319.96638655462,517.2857142857143,-1309.6638655462184,-691.3361344537815,-13.117647058823529,2.403361344537815,3.9495798319327733,3.4873949579831933,3.46218487394958,6.571428571428571,2.411764705882353,Cluster 3
34,8.19,0,2018.0,0.0,1.5294117647058822,157.14285714285714,1931.3025210084033,7.184873949579832,15.941176470588236,15.647058823529411,7.184873949579832,15.941176470588236,0.3949579831932773,0.04201680672268908,0.0,0.0,0.3445378151260504,,,,0.21698907563025213,0.7255747899159662,0.42016806722689076,1.0924369747899159,2.100840336134454,1.050420168067227,2.042016806722689,0.2857142857142857,0.2773109243697479,0.3025210084033613,0.18487394957983194,,0.04201680672268908,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.6554621848739496,0.11764705882352941,0.18487394957983194,1.0336134453781514,0.31092436974789917,2.277310924369748,9.176470588235293,0.226890756302521,0.226890756302521,0.09243697478991597,1.6722689075630253,50212.71428571428,1517.7630168067226,,2663.5936436974803,2426.3878722689074,107.11764705882354,3.275715966386555,41.00840336134454,1.2421563025210076,46.294117647058826,227.25210084033614,6.923878151260506,51218.3025210084,30141.0,924.034218487395,,49005.0,-0.12763422421848739,,876.1764705882352,173.14285714285714,127.52941176470588,7.915966386554622,32.499281512605044,15004.44537815126,18451.882352941175,310.52100840336135,15584.512605042017,18912.26050420168,321.47058823529414,-580.0672268907563,-460.3781512605042,-10.949579831932773,1.2016806722689075,1.781512605042017,1.8571428571428572,1.8571428571428572,2.9243697478991595,1.2100840336134453,23261.495798319327,29554.36974789916,496.8067226890756,24673.016806722688,30692.865546218487,516.8655462184873,-1411.5210084033613,-1138.4957983193278,-20.058823529411764,2.3445378151260505,3.8739495798319328,3.823529411764706,3.80672268907563,6.361344537815126,2.3529411764705883,Cluster 4
36,8.2,0,2018.0,0.0,1.0,140.0,1945.9,8.85,16.7,18.8,8.85,16.7,0.55,0.05,0.0,0.0,0.5,,,,0.26683000000000007,0.78935,0.15,0.45,2.9,0.45,2.85,0.2,0.15,0.05,0.05,,0.0,0.05,0.7,0.7,0.3,0.15,0.2,1.15,0.4,2.25,9.5,0.45,0.2,0.0,1.9,57177.2,1702.138845,,2723.797725,2502.27186,102.15,3.10701,36.8,1.0947500000000001,41.1,213.15,6.44323,52058.05,30831.95,942.963725,,50052.4,-0.11077835,,885.75,159.6,120.9,6.25,32.153705,15140.55,18486.3,307.45,15351.7,18915.45,323.7,-211.15,-429.15,-16.25,1.65,2.35,1.35,1.3,1.6,1.65,23362.8,29251.75,489.75,24594.3,30860.8,517.25,-1231.5,-1609.05,-27.5,2.6,4.1,3.8,3.75,6.35,2.6,Cluster 0
38,8.21,0,2018.0,0.0,1.0,154.16666666666666,2007.5833333333333,8.833333333333334,16.666666666666668,20.125,8.833333333333334,16.666666666666668,0.5833333333333334,0.0,0.0,0.0,0.4166666666666667,,,,0.25127916666666666,0.7615041666666666,0.4583333333333333,1.4166666666666667,2.1666666666666665,1.375,2.0,0.3333333333333333,0.2916666666666667,0.20833333333333334,0.5416666666666666,,0.041666666666666664,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.2916666666666667,0.375,0.9166666666666666,0.2916666666666667,2.8333333333333335,9.416666666666666,0.2916666666666667,0.2916666666666667,0.3333333333333333,1.5833333333333333,58790.875,1682.074970833333,,2788.6029750000002,2441.143504166666,102.08333333333333,3.029995833333333,41.291666666666664,1.1907666666666665,41.541666666666664,229.79166666666666,6.710770833333334,54053.541666666664,32198.291666666668,940.2342750000001,,52232.916666666664,-0.12244394791666667,,900.25,171.79166666666666,120.0,11.166666666666666,31.932700000000008,15140.208333333334,18452.666666666668,311.0833333333333,15555.458333333334,18854.916666666668,320.5833333333333,-415.25,-402.25,-9.5,1.2916666666666667,1.9166666666666667,1.6666666666666667,1.6666666666666667,2.375,1.3333333333333333,23315.583333333332,29176.791666666668,491.2083333333333,24921.0,30705.291666666668,509.4583333333333,-1605.4166666666667,-1528.5,-18.25,2.625,4.791666666666667,4.208333333333333,4.208333333333333,5.75,2.6666666666666665,Cluster 3
40,8.22,0,2018.0,0.0,1.459016393442623,154.0983606557377,1896.311475409836,12.229508196721312,20.491803278688526,24.81967213114754,12.229508196721312,20.491803278688526,1.0819672131147542,0.13114754098360656,0.01639344262295082,0.0,0.3442622950819672,,,,0.3813213114754098,1.0455229508196722,0.36065573770491804,1.0163934426229508,2.262295081967213,1.0,2.2131147540983607,0.29508196721311475,0.2786885245901639,0.26229508196721313,0.16393442622950818,,0.01639344262295082,0.04918032786885246,0.3442622950819672,0.3442622950819672,0.6557377049180327,0.11475409836065574,0.13114754098360656,1.1147540983606556,0.36065573770491804,2.737704918032787,9.508196721311476,0.2786885245901639,0.21311475409836064,0.11475409836065574,2.0163934426229506,60417.80327868852,1880.538173770492,,3082.15194590164,2528.551095081967,91.90163934426229,2.8791885245901647,35.57377049180328,1.1059590163934427,38.40983606557377,205.18032786885246,6.425678688524591,52336.72131147541,31616.360655737706,990.4800803278688,,50133.852459016394,-0.11437511031147542,,832.8360655737705,154.98360655737704,110.67213114754098,10.754098360655737,31.085667213114753,15207.147540983606,18100.344262295082,293.42622950819674,15723.04918032787,18419.918032786885,301.9016393442623,-515.9016393442623,-319.57377049180326,-8.475409836065573,2.3278688524590163,3.081967213114754,2.8524590163934427,2.8524590163934427,3.4918032786885247,2.3442622950819674,23732.29508196721,29020.360655737706,467.344262295082,25093.77049180328,29967.0,484.9344262295082,-1361.4754098360656,-946.639344262295,-17.59016393442623,4.344262295081967,6.885245901639344,5.459016393442623,5.459016393442623,8.114754098360656,4.360655737704918,Cluster 2
42,8.23,0,2018.475,0.2,2.025,137.5,1892.125,11.825,21.375,23.425,11.825,21.375,1.025,0.075,0.0,0.0,0.425,,,,0.35968750000000005,1.0524600000000002,0.35,1.2,2.625,1.175,2.475,0.35,0.2,0.4,0.225,,0.025,0.15,0.375,0.375,0.625,0.0,0.125,1.225,0.3,2.75,9.375,0.35,0.25,0.125,2.075,57151.975,1736.9894675,,2966.3512300000007,2591.9172775,93.375,2.9221375000000007,32.95,1.017635,33.95,194.45,6.0527225,53117.925,32440.15,1011.9217000000002,,50321.225,-0.10835166399999999,,777.625,152.15,110.275,8.5,29.499952499999996,15577.025,17981.15,294.7,16309.7,18711.175,307.75,-732.675,-730.025,-13.05,2.3,3.15,3.375,3.35,4.225,2.3,24505.75,28702.675,463.375,26484.2,30325.925,485.425,-1978.45,-1623.25,-22.05,4.4,6.85,6.7,6.675,10.15,4.4,Cluster 0
44,8.24,0,2018.351851851852,0.25925925925925924,2.1296296296296298,155.55555555555554,1919.6666666666667,7.611111111111111,16.75925925925926,15.796296296296296,7.611111111111111,16.75925925925926,0.5370370370370371,0.12962962962962962,0.018518518518518517,0.018518518518518517,0.3148148148148148,,,,0.2320037037037037,0.769598148148148,0.25925925925925924,0.9444444444444444,2.888888888888889,0.9444444444444444,2.759259259259259,0.1111111111111111,0.3888888888888889,0.24074074074074073,0.2037037037037037,,0.0,0.12962962962962962,0.37037037037037035,0.37037037037037035,0.6296296296296297,0.11764705882352941,0.16666666666666666,1.0740740740740742,0.3333333333333333,2.2962962962962963,9.296296296296296,0.2222222222222222,0.2222222222222222,0.018518518518518517,2.0,52677.2962962963,1608.8871907407408,,2791.153312962963,2465.7382351851847,99.27777777777777,3.0498796296296287,38.05555555555556,1.1470259259259257,40.03703703703704,206.16666666666666,6.306251851851853,53227.59259259259,32268.962962962964,994.4456759259264,,49958.59259259259,-0.09703048962962964,,865.3939393939394,168.6851851851852,123.87037037037037,7.851851851851852,31.707581818181815,15557.74074074074,18573.037037037036,314.27777777777777,16033.0,18820.722222222223,319.9259259259259,-475.25925925925924,-247.6851851851852,-5.648148148148148,1.1666666666666667,1.7037037037037037,1.8333333333333333,1.8333333333333333,2.6666666666666665,1.1666666666666667,24420.444444444445,29694.0,496.462962962963,25818.703703703704,30526.48148148148,508.9074074074074,-1398.2592592592594,-832.4814814814815,-12.444444444444445,2.4814814814814814,3.9814814814814814,3.925925925925926,3.925925925925926,5.814814814814815,2.4814814814814814,Cluster 4
46,9.01,0,2019.0,0.0,1.408878504672897,153.0373831775701,1933.2102803738317,7.621495327102804,16.82943925233645,16.57943925233645,7.621495327102804,16.82943925233645,0.5350467289719626,0.07710280373831775,0.009345794392523364,0.0,0.37616822429906543,,,,0.23082499999999995,0.7654775700934578,0.36682242990654207,1.1144859813084111,2.878504672897196,1.1004672897196262,2.803738317757009,0.29205607476635514,0.29205607476635514,0.26401869158878505,0.2523364485981308,,0.014018691588785047,0.07476635514018691,0.4158878504672897,0.4158878504672897,0.572429906542056,0.11163895486935867,0.1588785046728972,1.088785046728972,0.2780373831775701,2.149532710280374,9.41588785046729,0.2757009345794392,0.18457943925233644,0.07242990654205607,1.8785046728971964,51639.40654205607,1568.729806308412,,2749.82950864486,2460.9222757009334,105.75,3.2403514018691593,41.953271028037385,1.2647922897196267,42.48598130841121,216.1051401869159,6.5848495327102885,52671.13551401869,31574.394859813085,968.9133070093451,,49755.628504672895,-0.1190787174649533,,839.565625,168.1285046728972,122.29205607476635,8.83411214953271,31.026171875,15445.042056074766,18532.158878504673,313.8738317757009,16090.43691588785,18989.10280373832,322.8551401869159,-645.3948598130842,-456.94392523364485,-8.981308411214954,1.2289719626168225,1.6518691588785046,1.9532710280373833,1.9485981308411215,2.75,1.2313084112149533,24062.79906542056,29544.385514018693,495.20327102803736,25741.546728971964,30652.242990654206,512.7453271028037,-1678.747663551402,-1107.857476635514,-17.542056074766354,2.553738317757009,4.014018691588785,4.147196261682243,4.140186915887851,6.83411214953271,2.55607476635514,Cluster 4
48,9.02,0,2019.0,0.0,1.3166666666666667,155.83333333333334,2033.7555555555555,8.21111111111111,16.591666666666665,18.219444444444445,8.21111111111111,16.591666666666665,0.6305555555555555,0.06944444444444445,0.011111111111111112,0.0,0.43333333333333335,,,,0.2382147222222225,0.7452016666666669,0.38333333333333336,1.336111111111111,2.8777777777777778,1.2777777777777777,2.725,0.3277777777777778,0.325,0.3,0.325,,0.058333333333333334,0.1527777777777778,0.3888888888888889,0.3888888888888889,0.5972222222222222,0.14124293785310735,0.24444444444444444,1.1944444444444444,0.3111111111111111,2.588888888888889,9.380555555555556,0.26666666666666666,0.23055555555555557,0.1638888888888889,1.9277777777777778,56334.09722222222,1617.9294275000002,,2782.7016436111107,2598.668486944445,111.3,3.240685277777776,44.06388888888889,1.2662755555555554,43.65,229.26666666666668,6.635416388888887,56369.49444444444,34247.205555555556,999.0304313888881,,52804.45277777778,-0.10397688499166677,,884.3786764705883,177.0222222222222,127.22777777777777,10.311111111111112,31.08121911764706,15584.597222222223,18376.916666666668,315.64166666666665,16179.333333333334,18811.24722222222,328.0416666666667,-594.7361111111111,-434.3305555555556,-12.4,1.2555555555555555,1.788888888888889,1.7583333333333333,1.7527777777777778,2.6555555555555554,1.261111111111111,24227.088888888888,29150.955555555556,496.52222222222224,25745.591666666667,30094.82222222222,516.8472222222222,-1518.5027777777777,-943.8666666666667,-20.325,2.55,4.2444444444444445,3.8222222222222224,3.808333333333333,6.361111111111111,2.558333333333333,Cluster 3
50,9.03,0,2019.0,0.0,1.2936708860759494,151.39240506329114,2010.5772151898734,7.518987341772152,16.093670886075948,16.169620253164556,7.518987341772152,16.093670886075948,0.5518987341772152,0.04810126582278481,0.010126582278481013,0.0,0.39746835443037976,,,,0.2195929113924048,0.7174607594936706,0.3493670886075949,1.2227848101265824,3.081012658227848,1.1518987341772151,2.9164556962025316,0.25569620253164554,0.32151898734177214,0.2759493670886076,0.29873417721518986,,0.07088607594936709,0.16455696202531644,0.3518987341772152,0.3518987341772152,0.6303797468354431,0.14177215189873418,0.24050632911392406,1.1620253164556962,0.3139240506329114,2.440506329113924,9.518987341772151,0.22278481012658227,0.1949367088607595,0.15443037974683543,2.007594936708861,54038.23797468354,1569.3703108860761,,2688.7304351898724,2489.199041012658,113.29113924050633,3.336641265822786,44.04810126582279,1.280997974683544,43.7620253164557,231.39493670886077,6.767837974683539,54339.43037974684,32453.562025316456,955.1260235443036,,52226.29367088607,-0.10966698852405067,,882.5949367088608,173.23544303797468,125.96455696202531,10.081012658227849,31.41622050632911,15171.911392405063,18323.420253164557,313.49367088607596,15775.511392405064,18729.11898734177,326.54430379746833,-603.6,-405.6987341772152,-13.050632911392405,1.1215189873417721,1.5417721518987342,1.7088607594936709,1.7063291139240506,2.526582278481013,1.1341772151898735,23527.301265822785,28997.420253164557,494.26582278481015,25107.92658227848,30092.764556962025,517.0379746835443,-1580.6253164556963,-1095.3443037974685,-22.772151898734176,2.278481012658228,3.6278481012658226,3.678481012658228,3.6734177215189874,6.1265822784810124,2.293670886075949,Cluster 0
52,9.04,0,2019.0,0.0,1.3753086419753087,152.34567901234567,1974.353086419753,8.088888888888889,16.496296296296297,16.987654320987655,8.088888888888889,16.496296296296297,0.6049382716049383,0.07654320987654321,0.009876543209876543,0.0024691358024691358,0.3530864197530864,,,,0.2407837037037038,0.758620987654321,0.3193069306930693,1.14320987654321,3.0419753086419754,1.0740740740740742,2.928395061728395,0.24691358024691357,0.3160493827160494,0.24444444444444444,0.26666666666666666,,0.0691358024691358,0.11358024691358025,0.3950617283950617,0.3950617283950617,0.5950617283950618,0.1417910447761194,0.22962962962962963,1.1753086419753087,0.2765432098765432,2.696296296296296,9.520987654320988,0.2123456790123457,0.1925925925925926,0.14074074074074075,2.0148148148148146,53754.41975308642,1597.9422829629618,,2725.0192750617275,2377.7674150617286,111.06419753086419,3.330493580246913,43.553086419753086,1.2910679012345678,42.50370370370371,227.18024691358025,6.773931358024693,54316.6024691358,32800.1975308642,984.3575570370376,,52229.16049382716,-0.10047676991604937,,884.0449101796407,171.78518518518518,122.53086419753086,11.076543209876544,31.909938922155686,15237.064197530864,18239.39012345679,315.22962962962964,15875.43950617284,18660.824691358026,323.58765432098767,-638.3753086419753,-421.4345679012346,-8.358024691358025,1.2765432098765432,1.693827160493827,1.9382716049382716,1.9382716049382716,2.7160493827160495,1.2839506172839505,23765.440594059404,29014.519801980197,498.1757425742574,25349.12623762376,29985.163366336634,514.9975247524752,-1583.6856435643565,-970.6435643564356,-16.821782178217823,2.6014851485148514,4.089108910891089,3.9257425742574257,3.9183168316831685,6.2227722772277225,2.608910891089109,Cluster 0
54,9.05,0,2019.0,0.16087751371115175,1.6160877513711152,155.94149908592323,1934.745886654479,8.559414990859231,17.497257769652652,18.354661791590495,8.559414990859231,17.497257769652652,0.6563071297989032,0.08409506398537477,0.016453382084095063,0.0018281535648994515,0.38939670932358317,,,,0.2575901279707494,0.8183329067641684,0.34552102376599636,1.230347349177331,2.9213893967093236,1.1809872029250457,2.826325411334552,0.27056672760511885,0.34552102376599636,0.26142595978062155,0.30347349177330896,,0.04936014625228519,0.09506398537477148,0.4113345521023766,0.4113345521023766,0.5868372943327239,0.1275797373358349,0.2413162705667276,1.106032906764168,0.28884826325411334,2.6051188299817185,9.13345521023766,0.2449725776965265,0.21937842778793418,0.1480804387568556,1.853747714808044,52439.37659963437,1584.044743692869,,2740.9855358318127,2320.758925959782,107.0073126142596,3.2736288848263277,42.63802559414991,1.2876080438756856,40.80987202925046,219.9506398537477,6.677985557586844,53146.040219378425,32033.63071297989,978.1760424131635,,51236.49908592322,-0.1078754732906764,,853.9081632653061,169.52468007312615,119.86288848263254,11.277879341864717,31.424537755102026,15257.3802559415,18237.934186471663,312.2778793418647,15956.416819012797,18725.74588665448,322.926873857404,-699.036563071298,-487.81170018281534,-10.648994515539306,1.3418647166361974,1.9031078610603291,2.126142595978062,2.1224862888482634,3.104204753199269,1.3473491773308959,23839.579524680074,28987.581352833637,493.49177330895793,25575.36928702011,30098.19744058501,513.6526508226691,-1735.7897623400365,-1110.6160877513712,-20.160877513711153,2.670932358318099,4.343692870201097,4.272394881170018,4.263254113345521,6.970749542961609,2.680073126142596,Cluster 4
