,patch,result,year,playoffs,game,playerid,gamelength,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,Cluster
21,8.11,1,2018.0,0.0,1.6,146.66666666666666,1895.0757575757575,15.348484848484848,7.336363636363636,37.82727272727273,15.348484848484848,7.336363636363636,1.8818181818181818,0.3515151515151515,0.06666666666666667,0.0030303030303030303,0.6333333333333333,,,,0.499608484848485,0.7256284848484851,0.6371951219512195,2.287878787878788,0.9575757575757575,2.203030303030303,0.9333333333333333,0.5757575757575758,0.5636363636363636,0.49696969696969695,0.5666666666666667,,0.08484848484848485,0.024242424242424242,0.5701219512195121,0.5666666666666667,0.38484848484848483,0.8518518518518519,1.0575757575757576,0.14545454545454545,0.696969696969697,9.227272727272727,2.493939393939394,0.7545454545454545,0.8,1.8242424242424242,0.13333333333333333,59514.68787878788,1873.8222196969693,,2405.521284545453,2187.853014242427,107.72424242424242,3.3737693939393907,45.19090909090909,1.4005696969696977,39.26969696969697,245.29090909090908,7.679786666666659,62143.524242424246,41435.742424242424,1322.4451118181819,,54759.551515151514,0.13083218287878787,,877.6458333333334,195.1969696969697,121.45757575757575,22.76969696969697,34.246111666666664,15735.427272727273,18838.139393939393,320.130303030303,15110.572727272727,18394.51818181818,309.3242424242424,624.8545454545455,443.6212121212121,10.806060606060607,1.996969696969697,2.993939393939394,1.3424242424242425,1.3303030303030303,1.9484848484848485,2.003030303030303,25301.91515151515,30545.336363636365,513.269696969697,23463.460606060606,29392.966666666667,492.03333333333336,1838.4545454545455,1152.3696969696969,21.236363636363638,4.078787878787879,7.127272727272727,2.56969696969697,2.5545454545454547,4.36969696969697,4.084848484848485,Cluster 0
23,8.12,1,2018.0,0.0,1.3403361344537814,146.6386554621849,1963.5168067226891,16.647058823529413,7.932773109243698,40.46638655462185,16.647058823529413,7.932773109243698,2.331932773109244,0.46218487394957986,0.07983193277310924,0.029411764705882353,0.6092436974789915,,,,0.5226697478991595,0.7577575630252099,0.6050420168067226,2.2478991596638656,1.050420168067227,2.142857142857143,1.0084033613445378,0.5462184873949579,0.5294117647058824,0.5378151260504201,0.5294117647058824,,0.10504201680672269,0.04201680672268908,0.6386554621848739,0.6386554621848739,0.33613445378151263,0.8151260504201681,1.0924369747899159,0.2184873949579832,0.6932773109243697,9.327731092436975,2.5168067226890756,0.7689075630252101,0.8067226890756303,1.8403361344537814,0.18067226890756302,64939.13025210084,1957.6921756302515,,2509.9272197478995,2227.4142365546218,109.54201680672269,3.307753361344538,46.054621848739494,1.3710781512605046,42.91596638655462,256.327731092437,7.719610924369747,64172.117647058825,42766.26470588235,1317.776302521008,,56605.22268907563,0.12695946436974787,,914.9747899159664,198.02100840336135,121.44957983193277,24.096638655462186,34.06159075630255,15717.848739495797,18765.546218487394,315.71008403361344,15062.20588235294,18355.592436974788,309.52941176470586,655.6428571428571,409.953781512605,6.180672268907563,2.100840336134454,3.1050420168067228,1.3109243697478992,1.2983193277310925,1.819327731092437,2.1092436974789917,25116.747899159665,30384.68487394958,506.26050420168065,23373.18487394958,29207.537815126052,490.2310924369748,1743.563025210084,1177.1470588235295,16.029411764705884,4.2100840336134455,7.415966386554622,2.5588235294117645,2.546218487394958,4.281512605042017,4.218487394957983,Cluster 0
25,8.13,1,2018.0,0.0,1.5533807829181494,145.55160142348754,2025.923487544484,16.35053380782918,8.076512455516013,38.455516014234874,16.35053380782918,8.076512455516013,1.9217081850533808,0.3113879003558719,0.04092526690391459,0.0071174377224199285,0.604982206405694,,,,0.5052113879003559,0.7429813167259783,0.6441281138790036,2.4501779359430604,1.0907473309608542,2.311387900355872,1.0249110320284698,0.5889679715302492,0.5587188612099644,0.5960854092526691,0.5676156583629893,,0.1387900355871886,0.06583629893238434,0.6082289803220036,0.604982206405694,0.3540925266903915,0.7974910394265233,1.0622775800711743,0.2188612099644128,0.7153024911032029,9.451957295373665,2.565836298932384,0.7224199288256228,0.798932384341637,1.8772241992882561,0.10854092526690391,69719.37010676156,2052.0830227757992,,2616.3029640569375,2247.792540035587,114.48220640569394,3.3563124555160133,49.505338078291814,1.430984697508897,44.97153024911032,269.05160142348757,7.861118505338073,65345.834519572956,43303.40035587188,1294.8947489323848,,57943.537366548044,0.11896966553380774,,949.5940803382664,211.02491103202846,129.6103202846975,26.165480427046262,34.42765708245241,15604.96797153025,18924.17081850534,318.864768683274,15052.67793594306,18492.87722419929,308.5071174377224,552.2900355871886,431.29359430604984,10.357651245551601,1.9555160142348755,2.811387900355872,1.3754448398576513,1.3718861209964412,1.914590747330961,1.9608540925266904,24761.151245551602,30600.428825622777,510.44483985765123,23273.421708185055,29514.313167259785,491.4590747330961,1487.7295373665481,1086.1156583629893,18.98576512455516,4.0462633451957295,6.8362989323843415,2.6032028469750887,2.597864768683274,4.341637010676156,4.05338078291815,Cluster 1
27,8.14,1,2018.0,0.0,1.451685393258427,146.06741573033707,2101.015730337079,15.710112359550562,7.8157303370786515,35.61797752808989,15.710112359550562,7.8157303370786515,1.7550561797752808,0.3415730337078652,0.060674157303370786,0.006741573033707865,0.6022471910112359,,,,0.4675620224719101,0.688710786516854,0.6741573033707865,2.6044943820224717,1.0629213483146067,2.4337078651685395,0.9752808988764045,0.6202247191011236,0.5820224719101124,0.6,0.6314606741573033,,0.1707865168539326,0.08764044943820225,0.6244343891402715,0.6202247191011236,0.3325842696629214,0.7891156462585034,1.1213483146067416,0.251685393258427,0.7033707865168539,9.595505617977528,2.795505617977528,0.7191011235955056,0.7775280898876404,2.0696629213483146,0.14382022471910114,70626.57752808988,1998.7854226966274,,2549.9278485393265,2171.751076853933,114.9752808988764,3.2515674157303383,51.97977528089888,1.454445842696631,47.741573033707866,278.00898876404494,7.847168089887643,67149.52359550561,44341.184269662925,1278.2382456179782,,59913.7797752809,0.11425387894382019,,985.4347826086956,220.4494382022472,133.92134831460675,28.24943820224719,34.61977391304348,15641.72584269663,18831.298876404493,319.3370786516854,15063.211235955056,18362.19775280899,309.27415730337077,578.5146067415731,469.1011235955056,10.062921348314607,2.013483146067416,2.912359550561798,1.3370786516853932,1.3348314606741574,1.847191011235955,2.0269662921348313,24621.644943820225,30422.222471910114,512.6247191011236,23266.060674157303,29404.849438202247,493.8247191011236,1355.5842696629213,1017.3730337078651,18.8,3.81123595505618,6.121348314606742,2.5191011235955054,2.512359550561798,3.9910112359550562,3.8247191011235957,Cluster 1
29,8.15,1,2018.0,0.20833333333333334,1.6901041666666667,143.22916666666666,2031.9401041666667,17.216145833333332,8.864583333333334,38.096354166666664,17.216145833333332,8.864583333333334,2.0,0.28125,0.03125,0.010416666666666666,0.609375,,,,0.52476015625,0.7820406250000004,0.6701570680628273,2.4583333333333335,1.0494791666666667,2.296875,0.9973958333333334,0.5677083333333334,0.5442708333333334,0.6614583333333334,0.5234375,,0.16145833333333334,0.052083333333333336,0.6135770234986945,0.6119791666666666,0.34375,0.8311345646437994,1.140625,0.19010416666666666,0.7005208333333334,9.4453125,2.6536458333333335,0.7473958333333334,0.7578125,1.9765625,0.10416666666666667,71259.83072916667,2078.9831143229167,,2612.7801132812506,2294.1854872395834,111.12239583333333,3.2454395833333334,49.192708333333336,1.4208507812500004,45.9765625,267.0546875,7.784442708333337,65731.6328125,43627.869791666664,1297.1976838541673,,58238.888020833336,0.11087281010078126,,954.2477611940299,211.21354166666666,130.38541666666666,25.1953125,34.4412976119403,15654.161458333334,18875.708333333332,320.1119791666667,15048.890625,18426.484375,310.2447916666667,605.2708333333334,449.2239583333333,9.8671875,2.0885416666666665,2.9036458333333335,1.3645833333333333,1.3645833333333333,1.8697916666666667,2.0989583333333335,24800.25,30466.450520833332,511.7552083333333,23378.666666666668,29451.5703125,492.5755208333333,1421.5833333333333,1014.8802083333334,19.1796875,4.263020833333333,6.770833333333333,2.8307291666666665,2.828125,4.458333333333333,4.276041666666667,Cluster 1
31,8.16,1,2018.1391941391942,0.6593406593406593,2.4285714285714284,145.42124542124543,2027.8974358974358,15.923076923076923,7.978021978021978,38.505494505494504,15.923076923076923,7.978021978021978,1.9120879120879122,0.3626373626373626,0.05860805860805861,0.01098901098901099,0.5641025641025641,,,,0.48374212454212456,0.7159146520146521,0.63003663003663,2.3772893772893773,1.1318681318681318,2.2527472527472527,1.0915750915750915,0.6190476190476191,0.5604395604395604,0.4981684981684982,0.575091575091575,,0.12454212454212454,0.040293040293040296,0.5934065934065934,0.5934065934065934,0.3882783882783883,0.8171641791044776,1.0842490842490842,0.23443223443223443,0.6043956043956044,9.2014652014652,2.7216117216117217,0.6666666666666666,0.7216117216117216,1.783882783882784,0.10622710622710622,70237.04029304029,2061.049998168499,,2518.4701322344313,2396.7571615384627,111.61904761904762,3.274356410256409,47.61172161172161,1.385681318681318,45.43956043956044,262.5897435897436,7.700391941391941,64425.85347985348,42363.27472527473,1260.1358663003662,,57106.69963369963,0.10084944814285716,,940.535864978903,209.14285714285714,131.7948717948718,22.67765567765568,33.96982700421941,15468.241758241758,18716.68131868132,319.65567765567766,15075.032967032967,18398.89010989011,313.2087912087912,393.2087912087912,317.7912087912088,6.446886446886447,1.7765567765567765,2.7032967032967035,1.2527472527472527,1.249084249084249,1.8241758241758241,1.783882783882784,24348.57509157509,30147.893772893774,511.8827838827839,23302.41391941392,29296.919413919415,495.27472527472526,1046.161172161172,850.974358974359,16.60805860805861,3.490842490842491,5.989010989010989,2.531135531135531,2.5274725274725274,4.2967032967032965,3.501831501831502,Cluster 1
33,8.17,1,2018.1596638655462,0.19327731092436976,1.7647058823529411,142.85714285714286,2029.2436974789916,15.672268907563025,7.991596638655462,39.3109243697479,15.672268907563025,7.991596638655462,2.134453781512605,0.46218487394957986,0.06722689075630252,0.008403361344537815,0.6890756302521008,,,,0.4784554621848738,0.7102218487394955,0.6386554621848739,2.4201680672268906,1.1092436974789917,2.2857142857142856,1.0420168067226891,0.7058823529411765,0.44537815126050423,0.6134453781512605,0.5210084033613446,,0.13445378151260504,0.06722689075630252,0.6050420168067226,0.6050420168067226,0.36134453781512604,0.7647058823529411,1.0756302521008403,0.2689075630252101,0.7058823529411765,9.142857142857142,2.6554621848739495,0.7394957983193278,0.8235294117647058,1.7226890756302522,0.15126050420168066,70403.12605042016,2056.1119109243696,,2532.58729579832,2558.1956949579835,114.43697478991596,3.3448252100840334,49.168067226890756,1.429395798319327,47.35294117647059,269.93277310924367,7.889743697478995,64792.60504201681,42716.32773109244,1273.1771176470581,,57401.3025210084,0.09992025588235297,,957.9747899159664,208.61344537815125,132.18487394957984,22.126050420168067,34.63416218487395,15637.38655462185,18966.9243697479,326.43697478991595,15181.747899159664,18663.092436974788,319.6806722689076,455.6386554621849,303.83193277310926,6.756302521008403,1.6722689075630253,2.4285714285714284,1.1596638655462186,1.1512605042016806,1.638655462184874,1.6890756302521008,24730.352941176472,30319.96638655462,517.2857142857143,23420.689075630253,29628.63025210084,504.16806722689074,1309.6638655462184,691.3361344537815,13.117647058823529,3.46218487394958,6.571428571428571,2.411764705882353,2.403361344537815,3.9495798319327733,3.4873949579831933,Cluster 1
35,8.19,1,2018.0,0.0,1.5294117647058822,142.85714285714286,1931.3025210084033,15.92436974789916,7.201680672268908,38.19327731092437,15.92436974789916,7.201680672268908,2.0,0.3949579831932773,0.06722689075630252,0.01680672268907563,0.6554621848739496,,,,0.5085865546218488,0.7255747899159662,0.5798319327731093,2.100840336134454,1.0924369747899159,2.042016806722689,1.050420168067227,0.5882352941176471,0.4789915966386555,0.3949579831932773,0.5798319327731093,,0.058823529411764705,0.04201680672268908,0.6554621848739496,0.6554621848739496,0.29411764705882354,0.8235294117647058,1.0336134453781514,0.18487394957983194,0.6890756302521008,9.176470588235293,2.277310924369748,0.773109243697479,0.773109243697479,1.6722689075630253,0.09243697478991597,64075.91596638656,1974.5972705882352,,2420.305097478991,2388.3662126050413,106.76470588235294,3.276468067226891,46.857142857142854,1.4284773109243696,45.134453781512605,251.60504201680672,7.733108403361342,62449.84033613445,41372.53781512605,1296.62947394958,,55123.43697478992,0.12763422421848739,,913.436974789916,203.890756302521,130.14285714285714,19.96638655462185,34.78983025210084,15584.512605042017,18912.26050420168,321.47058823529414,15004.44537815126,18451.882352941175,310.52100840336135,580.0672268907563,460.3781512605042,10.949579831932773,1.8571428571428572,2.9243697478991595,1.2100840336134453,1.2016806722689075,1.781512605042017,1.8571428571428572,24673.016806722688,30692.865546218487,516.8655462184873,23261.495798319327,29554.36974789916,496.8067226890756,1411.5210084033613,1138.4957983193278,20.058823529411764,3.80672268907563,6.361344537815126,2.3529411764705883,2.3445378151260505,3.8739495798319328,3.823529411764706,Cluster 0
37,8.2,1,2018.0,0.0,1.0,160.0,1945.9,16.65,8.85,36.9,16.65,8.85,2.05,0.2,0.0,0.0,0.5,,,,0.522505,0.78935,0.85,2.9,0.45,2.85,0.45,0.5,0.55,1.15,0.65,,0.05,0.0,0.3,0.3,0.7,0.8,1.15,0.2,0.6,9.5,2.25,0.55,0.8,1.9,0.0,65425.6,2006.1824250000002,,2562.9181999999996,2385.5052299999998,101.1,3.0880600000000005,45.85,1.38662,39.15,247.45,7.551259999999999,63998.25,42772.15,1324.58824,,55604.55,0.11077835,,937.4,210.0,129.35,24.1,35.451249999999995,15351.7,18915.45,323.7,15140.55,18486.3,307.45,211.15,429.15,16.25,1.3,1.6,1.65,1.65,2.35,1.35,24594.3,30860.8,517.25,23362.8,29251.75,489.75,1231.5,1609.05,27.5,3.75,6.35,2.6,2.6,4.1,3.8,Cluster 0
39,8.21,1,2018.0,0.0,1.0,145.83333333333334,2007.5833333333333,16.666666666666668,8.916666666666666,36.583333333333336,16.666666666666668,8.916666666666666,1.6666666666666667,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.5833333333333334,,,,0.5102375,0.7615041666666666,0.5416666666666666,2.1666666666666665,1.4166666666666667,2.0,1.375,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.5,,0.16666666666666666,0.041666666666666664,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.625,0.9166666666666666,0.375,0.7083333333333334,9.416666666666666,2.8333333333333335,0.7083333333333334,0.7083333333333334,1.5833333333333333,0.3333333333333333,70341.125,2064.1632875,,2547.2703083333336,2591.038820833334,105.70833333333333,3.1057624999999995,44.333333333333336,1.3049625000000002,41.375,248.70833333333334,7.380941666666666,65382.333333333336,43527.083333333336,1315.1267833333336,,57755.791666666664,0.12244394791666667,,960.0,208.58333333333334,129.5,25.833333333333332,35.09885833333334,15555.458333333334,18854.916666666668,320.5833333333333,15140.208333333334,18452.666666666668,311.0833333333333,415.25,402.25,9.5,1.6666666666666667,2.375,1.3333333333333333,1.2916666666666667,1.9166666666666667,1.6666666666666667,24921.0,30705.291666666668,509.4583333333333,23315.583333333332,29176.791666666668,491.2083333333333,1605.4166666666667,1528.5,18.25,4.208333333333333,5.75,2.6666666666666665,2.625,4.791666666666667,4.208333333333333,Cluster 1
41,8.22,1,2018.0,0.0,1.459016393442623,145.9016393442623,1896.311475409836,20.491803278688526,12.245901639344263,43.295081967213115,20.491803278688526,12.245901639344263,2.2131147540983607,0.32786885245901637,0.03278688524590164,0.0,0.6557377049180327,,,,0.6641999999999997,1.0455229508196722,0.639344262295082,2.262295081967213,1.0163934426229508,2.2131147540983607,1.0,0.47540983606557374,0.6557377049180327,0.5737704918032787,0.5081967213114754,,0.04918032786885246,0.01639344262295082,0.6557377049180327,0.6557377049180327,0.3442622950819672,0.8524590163934426,1.1147540983606556,0.13114754098360656,0.639344262295082,9.508196721311476,2.737704918032787,0.7213114754098361,0.7868852459016393,2.0163934426229506,0.11475409836065574,74289.22950819672,2331.5867688524595,,2799.4409081967215,2579.908455737705,96.24590163934427,3.0251918032786875,38.32786885245902,1.1934655737704922,41.21311475409836,228.63934426229508,7.155306557377046,62444.96721311475,41724.60655737705,1326.8682163934425,,55802.147540983606,0.11437511031147542,,840.1803278688525,183.65573770491804,108.31147540983606,23.78688524590164,32.36577540983607,15723.04918032787,18419.918032786885,301.9016393442623,15207.147540983606,18100.344262295082,293.42622950819674,515.9016393442623,319.57377049180326,8.475409836065573,2.8524590163934427,3.4918032786885247,2.3442622950819674,2.3278688524590163,3.081967213114754,2.8524590163934427,25093.77049180328,29967.0,484.9344262295082,23732.29508196721,29020.360655737706,467.344262295082,1361.4754098360656,946.639344262295,17.59016393442623,5.459016393442623,8.114754098360656,4.360655737704918,4.344262295081967,6.885245901639344,5.459016393442623,Cluster 3
43,8.23,1,2018.475,0.2,2.025,162.5,1892.125,21.35,11.85,43.325,21.35,11.85,2.35,0.525,0.0,0.0,0.575,,,,0.692775,1.0524600000000002,0.65,2.625,1.2,2.475,1.175,0.825,0.525,0.675,0.45,,0.15,0.025,0.625,0.625,0.375,0.975,1.225,0.125,0.7,9.375,2.75,0.65,0.75,2.075,0.125,70698.35,2203.0341000000003,,2683.9774125000004,2586.9786600000007,97.25,3.0658275,38.175,1.1885575,36.85,223.05,7.0123125,63028.05,42350.275,1355.2852575000004,,55181.975,0.10835166399999999,,800.075,193.05,112.3,27.35,31.88873750000001,16309.7,18711.175,307.75,15577.025,17981.15,294.7,732.675,730.025,13.05,3.35,4.225,2.3,2.3,3.15,3.375,26484.2,30325.925,485.425,24505.75,28702.675,463.375,1978.45,1623.25,22.05,6.675,10.15,4.4,4.4,6.85,6.7,Cluster 3
45,8.24,1,2018.351851851852,0.25925925925925924,2.1296296296296298,144.44444444444446,1919.6666666666667,16.75925925925926,7.611111111111111,38.25925925925926,16.75925925925926,7.611111111111111,2.1296296296296298,0.4444444444444444,0.09259259259259259,0.018518518518518517,0.6851851851851852,,,,0.5375907407407408,0.769598148148148,0.7407407407407407,2.888888888888889,0.9444444444444444,2.759259259259259,0.9444444444444444,0.6111111111111112,0.8148148148148148,0.8148148148148148,0.5185185185185185,,0.12962962962962962,0.0,0.6296296296296297,0.6296296296296297,0.37037037037037035,0.8235294117647058,1.0740740740740742,0.16666666666666666,0.6666666666666666,9.296296296296296,2.2962962962962963,0.7777777777777778,0.7777777777777778,2.0,0.018518518518518517,64066.88888888889,1989.814970370371,,2551.371388888889,2553.166862962963,100.9074074074074,3.098581481481482,43.129629629629626,1.3132129629629625,40.03703703703704,230.3148148148148,7.080774074074077,62804.62962962963,41846.0,1312.7533314814818,,54586.72222222222,0.09703048962962964,,898.060606060606,202.14814814814815,125.62962962962963,20.40740740740741,33.84741515151515,16033.0,18820.722222222223,319.9259259259259,15557.74074074074,18573.037037037036,314.27777777777777,475.25925925925924,247.6851851851852,5.648148148148148,1.8333333333333333,2.6666666666666665,1.1666666666666667,1.1666666666666667,1.7037037037037037,1.8333333333333333,25818.703703703704,30526.48148148148,508.9074074074074,24420.444444444445,29694.0,496.462962962963,1398.2592592592594,832.4814814814815,12.444444444444445,3.925925925925926,5.814814814814815,2.4814814814814814,2.4814814814814814,3.9814814814814814,3.925925925925926,Cluster 0
47,9.01,1,2019.0,0.0,1.408878504672897,146.9626168224299,1933.2102803738317,16.813084112149532,7.644859813084112,38.5607476635514,16.813084112149532,7.644859813084112,2.1238317757009346,0.4135514018691589,0.0630841121495327,0.009345794392523364,0.6238317757009346,,,,0.5346549065420559,0.7654775700934578,0.633177570093458,2.878504672897196,1.1144859813084111,2.803738317757009,1.1004672897196262,0.8177570093457944,0.6425233644859814,0.6612149532710281,0.6822429906542056,,0.07476635514018691,0.014018691588785047,0.572429906542056,0.572429906542056,0.4158878504672897,0.8408551068883611,1.088785046728972,0.1588785046728972,0.7219626168224299,9.41588785046729,2.149532710280374,0.7242990654205608,0.8154205607476636,1.8785046728971964,0.07242990654205607,64572.4929906542,1990.8700712616821,,2531.6852252336453,2432.509461682243,108.5233644859813,3.332912616822428,47.81542056074766,1.4614995327102804,42.175233644859816,247.21495327102804,7.611160981308406,62984.92990654206,41888.18925233645,1308.2568121495337,,55541.27570093458,0.1190787174649533,,866.428125,207.55373831775702,125.70794392523365,24.64018691588785,33.3259046875,16090.43691588785,18989.10280373832,322.8551401869159,15445.042056074766,18532.158878504673,313.8738317757009,645.3948598130842,456.94392523364485,8.981308411214954,1.9485981308411215,2.75,1.2313084112149533,1.2289719626168225,1.6518691588785046,1.9532710280373833,25741.546728971964,30652.242990654206,512.7453271028037,24062.79906542056,29544.385514018693,495.20327102803736,1678.747663551402,1107.857476635514,17.542056074766354,4.140186915887851,6.83411214953271,2.55607476635514,2.553738317757009,4.014018691588785,4.147196261682243,Cluster 0
49,9.02,1,2019.0,0.0,1.3166666666666667,144.16666666666666,2033.7555555555555,16.572222222222223,8.241666666666667,39.28611111111111,16.572222222222223,8.241666666666667,2.0694444444444446,0.37222222222222223,0.04722222222222222,0.008333333333333333,0.5666666666666667,,,,0.5069938888888889,0.7452016666666669,0.6166666666666667,2.8777777777777778,1.336111111111111,2.725,1.2777777777777777,0.6972222222222222,0.65,0.6944444444444444,0.6833333333333333,,0.1527777777777778,0.058333333333333334,0.5972222222222222,0.5972222222222222,0.3888888888888889,0.8248587570621468,1.1944444444444444,0.24444444444444444,0.6888888888888889,9.380555555555556,2.588888888888889,0.7333333333333333,0.7694444444444445,1.9277777777777778,0.1638888888888889,68869.38333333333,2022.8334625000002,,2561.1197588888876,2609.5939716666644,113.44166666666666,3.324140000000001,49.675,1.4403722222222213,42.975,260.3888888888889,7.616169166666668,66118.13611111112,43995.84722222222,1308.4096122222227,,57988.183333333334,0.10397688499166677,,912.5330882352941,213.71944444444443,129.36666666666667,25.630555555555556,33.16477977941176,16179.333333333334,18811.24722222222,328.0416666666667,15584.597222222223,18376.916666666668,315.64166666666665,594.7361111111111,434.3305555555556,12.4,1.7527777777777778,2.6555555555555554,1.261111111111111,1.2555555555555555,1.788888888888889,1.7583333333333333,25745.591666666667,30094.82222222222,516.8472222222222,24227.088888888888,29150.955555555556,496.52222222222224,1518.5027777777777,943.8666666666667,20.325,3.808333333333333,6.361111111111111,2.558333333333333,2.55,4.2444444444444445,3.8222222222222224,Cluster 1
51,9.03,1,2019.0,0.0,1.2936708860759494,148.60759493670886,2010.5772151898734,16.083544303797467,7.554430379746836,36.92151898734177,16.083544303797467,7.554430379746836,1.8962025316455695,0.3569620253164557,0.04556962025316456,0.007594936708860759,0.6025316455696202,,,,0.49787088607594876,0.7174607594936706,0.6506329113924051,3.081012658227848,1.2227848101265824,2.9164556962025316,1.1518987341772151,0.8,0.6531645569620254,0.7240506329113924,0.739240506329114,,0.16455696202531644,0.07088607594936709,0.6303797468354431,0.6303797468354431,0.3518987341772152,0.7873417721518987,1.1620253164556962,0.24050632911392406,0.6860759493670886,9.518987341772151,2.440506329113924,0.7772151898734178,0.8050632911392405,2.007594936708861,0.15443037974683543,66476.81012658228,1976.0921184810127,,2499.766911392407,2466.0417934177203,114.78987341772152,3.3969475949367065,50.65063291139241,1.4876367088607592,42.82025316455696,261.7873417721519,7.745625063291135,64237.82784810127,42351.95949367089,1273.5739301265824,,57644.979746835445,0.10966698852405067,,912.5088607594937,214.46075949367088,128.126582278481,26.465822784810126,33.77851670886071,15775.511392405064,18729.11898734177,326.54430379746833,15171.911392405063,18323.420253164557,313.49367088607596,603.6,405.6987341772152,13.050632911392405,1.7063291139240506,2.526582278481013,1.1341772151898735,1.1215189873417721,1.5417721518987342,1.7088607594936709,25107.92658227848,30092.764556962025,517.0379746835443,23527.301265822785,28997.420253164557,494.26582278481015,1580.6253164556963,1095.3443037974685,22.772151898734176,3.6734177215189874,6.1265822784810124,2.293670886075949,2.278481012658228,3.6278481012658226,3.678481012658228,Cluster 0
53,9.04,1,2019.0,0.0,1.3753086419753087,147.65432098765433,1974.353086419753,16.476543209876542,8.118518518518519,36.901234567901234,16.476543209876542,8.118518518518519,2.0419753086419754,0.3851851851851852,0.056790123456790124,0.009876543209876543,0.6469135802469136,,,,0.5178409876543209,0.758620987654321,0.6806930693069307,3.0419753086419754,1.14320987654321,2.928395061728395,1.0740740740740742,0.6962962962962963,0.7135802469135802,0.7234567901234568,0.7950617283950617,,0.11358024691358025,0.0691358024691358,0.5950617283950618,0.5950617283950618,0.3950617283950617,0.818407960199005,1.1753086419753087,0.22962962962962963,0.7234567901234568,9.520987654320988,2.696296296296296,0.7876543209876543,0.8074074074074075,2.0148148148148146,0.14074074074074075,65096.42469135803,1968.7393886419766,,2545.465969135803,2365.0496479012363,112.71604938271605,3.3974683950617295,49.18518518518518,1.4673483950617288,42.10123456790124,254.7679012345679,7.67635555555555,63763.513580246916,42247.10864197531,1293.3846190123463,,57110.9061728395,0.10047676991604937,,898.6497005988024,211.67654320987654,125.03703703703704,27.224691358024693,33.843145808383206,15875.43950617284,18660.824691358026,323.58765432098767,15237.064197530864,18239.39012345679,315.22962962962964,638.3753086419753,421.4345679012346,8.358024691358025,1.9382716049382716,2.7160493827160495,1.2839506172839505,1.2765432098765432,1.693827160493827,1.9382716049382716,25349.12623762376,29985.163366336634,514.9975247524752,23765.440594059404,29014.519801980197,498.1757425742574,1583.6856435643565,970.6435643564356,16.821782178217823,3.9183168316831685,6.2227722772277225,2.608910891089109,2.6014851485148514,4.089108910891089,3.9257425742574257,Cluster 0
55,9.05,1,2019.0,0.16087751371115175,1.6160877513711152,144.05850091407677,1934.745886654479,17.488117001828154,8.590493601462523,40.13711151736746,17.488117001828154,8.590493601462523,2.3235831809872027,0.4149908592321755,0.07495429616087751,0.010968921389396709,0.6106032906764168,,,,0.5607427787934186,0.8183329067641684,0.6544789762340036,2.9213893967093236,1.230347349177331,2.826325411334552,1.1809872029250457,0.7276051188299817,0.7367458866544789,0.7148080438756855,0.6471663619744058,,0.09506398537477148,0.04936014625228519,0.5868372943327239,0.5868372943327239,0.4113345521023766,0.8180112570356473,1.106032906764168,0.2413162705667276,0.7111517367458866,9.13345521023766,2.6051188299817185,0.7550274223034735,0.7806215722120659,1.853747714808044,0.1480804387568556,64513.14990859232,1990.8372321755041,,2523.829964716636,2317.0183658135306,109.44972577696527,3.363488299817188,47.89762340036563,1.4620925045703828,40.89945155393053,245.14625228519196,7.537621023766003,62774.25228519196,41661.84277879342,1301.6827246800733,,56374.725776965264,0.1078754732906764,,877.875,205.59963436928703,122.39488117001828,25.882998171846435,33.59820484693875,15956.416819012797,18725.74588665448,322.926873857404,15257.3802559415,18237.934186471663,312.2778793418647,699.036563071298,487.81170018281534,10.648994515539306,2.1224862888482634,3.104204753199269,1.3473491773308959,1.3418647166361974,1.9031078610603291,2.126142595978062,25575.36928702011,30098.19744058501,513.6526508226691,23839.579524680074,28987.581352833637,493.49177330895793,1735.7897623400365,1110.6160877513712,20.160877513711153,4.263254113345521,6.970749542961609,2.680073126142596,2.670932358318099,4.343692870201097,4.272394881170018,Cluster 0
