,patch,result,position,year,playoffs,game,playerid,gamelength,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,Cluster
106,8.11,1,jng,2018.0,0.0,1.607361963190184,4.315950920245399,1897.9601226993866,3.0276073619631902,1.8067484662576687,7.49079754601227,15.273006134969325,7.242331288343558,0.2791411042944785,0.04294478527607362,0.006134969325153374,0.0,0.5,0.25766871165644173,0.24233128834355827,0.07975460122699386,0.49612024539877314,0.718205828220859,,,,,,,,,,,,,,,,,,,,,,,,0.2330508474576271,0.025423728813559324,8865.239263803682,279.52958711656424,0.1501321242331288,692.8055742331285,512.2217656441717,19.358895705521473,0.6067680981595095,13.693251533742332,0.42322055214723897,9.99079754601227,55.45705521472393,1.737630674846626,11958.193251533743,7810.7791411042945,250.19358650306742,0.18890911533742327,10546.60736196319,,187.06134969325154,52.43558282208589,134.62576687116564,85.45705521472392,12.849693251533742,5.946622085889573,3311.036809815951,3553.006134969325,58.15950920245399,3145.1380368098157,3471.659509202454,56.74846625766871,165.89877300613497,81.34662576687117,1.4110429447852761,0.6717791411042945,0.7730061349693251,0.3343558282208589,0.39263803680981596,0.4938650306748466,0.4570552147239264,5184.819018404908,5998.236196319019,90.87423312883436,4795.2760736196315,5773.687116564417,87.73006134969326,389.54294478527606,224.54907975460122,3.144171779141104,1.187116564417178,1.6533742331288344,0.6380368098159509,0.7116564417177914,1.049079754601227,0.9325153374233128,Cluster 0
116,8.12,1,jng,2018.0,0.0,1.3476394849785407,4.317596566523605,1968.0944206008583,3.107296137339056,1.6609442060085837,8.65236051502146,16.545064377682404,7.914163090128755,0.3090128755364807,0.0815450643776824,0.02145922746781116,0.008583690987124463,0.44206008583690987,0.18454935622317598,0.2575107296137339,0.07725321888412018,0.5177678111587982,0.7516223175965665,,,,,,,,,,,,,,,,,,,,,,,,0.24892703862660945,0.012875536480686695,8782.339055793991,267.52967939914174,0.13621729527896992,694.608269527897,579.1330244635192,18.446351931330472,0.5617326180257511,13.562231759656653,0.4003965665236055,10.55793991416309,57.11158798283262,1.7198231759656646,12126.613733905579,7836.098712446352,242.44314034334752,0.18376100214592272,10731.729613733905,,176.37768240343348,48.82403433476395,127.55364806866953,80.81974248927038,12.21030042918455,5.43074849785408,3249.068669527897,3492.510729613734,54.8068669527897,3069.751072961373,3386.472103004292,53.45922746781116,179.3175965665236,106.03862660944206,1.3476394849785407,0.6008583690987125,0.8841201716738197,0.2532188841201717,0.34334763948497854,0.5236051502145923,0.5364806866952789,5078.643776824034,5866.519313304721,85.55364806866953,4654.729613733905,5569.4248927038625,81.18454935622317,423.91416309012874,297.09442060085837,4.369098712446352,1.1030042918454936,1.793991416309013,0.5579399141630901,0.6609442060085837,1.0815450643776825,0.9699570815450643,Cluster 0
126,8.13,1,jng,2018.0,0.0,1.5626134301270418,4.286751361161524,2029.2413793103449,3.123411978221416,1.791288566243194,8.361161524500908,16.259528130671505,8.049001814882033,0.26860254083484575,0.02722323049001815,0.003629764065335753,0.0,0.44646098003629764,0.20689655172413793,0.2395644283121597,0.1088929219600726,0.5012653357531761,0.7377834845735026,,,,,,,,,,,,,,,,,,,,,,,,0.26406926406926406,0.025974025974025976,10312.787658802177,310.16347803992744,0.15005454718693284,731.6703417422864,555.6778515426494,18.77495462794918,0.5513506352087117,15.092558983666061,0.43347404718693244,11.43557168784029,59.89473684210526,1.7481177858439192,12311.335753176043,7896.087114337568,238.3693304900181,0.18368810453720494,10858.82940108893,,184.23411978221415,44.64727272727273,139.52450090744102,87.39201451905626,13.678765880217785,5.515325999999998,3244.344827586207,3493.546279491833,55.71869328493648,3104.4283121597095,3398.2595281306717,53.1470054446461,139.91651542649728,95.28675136116152,2.571687840290381,0.6279491833030852,0.7676950998185118,0.3430127041742287,0.44646098003629764,0.5517241379310345,0.4573502722323049,4996.343012704174,5841.333938294011,85.54446460980036,4670.068965517241,5618.088929219601,81.33938294010889,326.2740471869329,223.24500907441018,4.20508166969147,1.1234119782214156,1.6878402903811252,0.6333938294010889,0.7313974591651543,1.1306715063520871,0.9401088929219601,Cluster 2
136,8.14,1,jng,2018.0,0.0,1.4674418604651163,4.3023255813953485,2103.460465116279,2.9209302325581397,1.6790697674418604,7.730232558139535,15.474418604651163,7.681395348837209,0.22093023255813954,0.023255813953488372,0.0069767441860465115,0.002325581395348837,0.47674418604651164,0.2186046511627907,0.25813953488372093,0.09069767441860466,0.45960674418604636,0.6767344186046511,,,,,,,,,,,,,,,,,,,,,,,,0.27393617021276595,0.007978723404255319,9980.855813953489,286.87372186046514,0.14302646488372103,752.2192532558139,583.272182093023,16.009302325581395,0.4574725581395347,16.232558139534884,0.45278604651162807,11.886046511627907,60.22790697674419,1.7054718604651153,12544.658139534884,7977.995348837209,231.3584927906978,0.18069887441860474,11133.511627906977,,190.25348837209302,41.81627906976744,148.43720930232558,91.78372093023256,15.267441860465116,5.465338837209303,3268.304651162791,3469.306976744186,55.54883720930233,3115.2930232558138,3350.6511627906975,53.48837209302326,153.01162790697674,118.65581395348838,2.0604651162790697,0.6813953488372093,0.7930232558139535,0.3186046511627907,0.45813953488372094,0.5395348837209303,0.4511627906976744,4979.93488372093,5808.506976744186,85.85581395348837,4669.667441860465,5550.8883720930235,81.0,310.2674418604651,257.6186046511628,4.855813953488372,1.0953488372093023,1.5488372093023255,0.5744186046511628,0.7697674418604651,1.058139534883721,0.8930232558139535,Cluster 2
146,8.15,1,jng,2018.0,0.21739130434782608,1.7173913043478262,4.165760869565218,2037.7255434782608,3.095108695652174,1.8233695652173914,8.404891304347826,16.97826086956522,8.817934782608695,0.21467391304347827,0.01358695652173913,0.0,0.0,0.4701086956521739,0.20652173913043478,0.26358695652173914,0.10326086956521739,0.515302989130435,0.770229891304348,,,,,,,,,,,,,,,,,,,,,,,,0.21003134796238246,0.009404388714733543,9980.478260869566,294.7076722826084,0.14292183668478264,758.9394323369562,605.7547502717392,16.779891304347824,0.492256793478261,14.304347826086957,0.4114027173913042,11.758152173913043,57.17663043478261,1.6700475543478264,12215.869565217392,7783.328804347826,232.45708070652177,0.17921556521739135,10860.970108695652,,180.90217391304347,38.18630136986302,142.86141304347825,90.70108695652173,12.616847826086957,5.355244383561642,3274.9646739130435,3530.850543478261,56.67391304347826,3118.078804347826,3398.2554347826085,54.25815217391305,156.8858695652174,132.5951086956522,2.4157608695652173,0.592391304347826,0.842391304347826,0.3016304347826087,0.42934782608695654,0.5190217391304348,0.47554347826086957,5027.133152173913,5896.611413043478,86.71467391304348,4709.779891304348,5610.690217391304,81.86141304347827,317.3532608695652,285.92119565217394,4.853260869565218,1.125,1.7255434782608696,0.6168478260869565,0.8097826086956522,1.171195652173913,0.9347826086956522,Cluster 2
156,8.16,1,jng,2018.12927756654,0.6615969581749049,2.4372623574144487,4.300380228136882,2033.2509505703422,2.897338403041825,1.741444866920152,8.243346007604563,15.866920152091256,7.992395437262357,0.24714828897338403,0.034220532319391636,0.0076045627376425855,0.0,0.39923954372623577,0.20532319391634982,0.19391634980988592,0.07224334600760456,0.48079163498098865,0.7125992395437263,,,,,,,,,,,,,,,,,,,,,,,,0.2026431718061674,0.013215859030837005,9687.307984790874,288.5698555133081,0.13850404258555132,750.0388528517109,632.0181041825095,17.228136882129277,0.5045334600760457,13.673003802281368,0.39755551330798483,11.520912547528518,55.68821292775665,1.634138403041825,11899.494296577946,7476.0342205323195,223.7637372623574,0.17717052851711027,10513.80608365019,,176.3079847908745,36.148288973384034,140.1596958174905,90.85171102661597,11.03041825095057,5.2438307984790855,3259.106463878327,3511.619771863118,56.49429657794677,3125.380228136882,3393.7490494296576,54.346007604562736,133.72623574144487,117.87072243346007,2.1482889733840302,0.596958174904943,0.7034220532319392,0.30038022813688214,0.3840304182509506,0.532319391634981,0.34600760456273766,4953.12927756654,5840.262357414449,86.44866920152091,4704.361216730038,5608.851711026616,82.02281368821293,248.7680608365019,231.4106463878327,4.425855513307985,1.026615969581749,1.4866920152091254,0.5665399239543726,0.7262357414448669,1.0988593155893536,0.7300380228136882,Cluster 2
166,8.17,1,jng,2018.1596638655462,0.19327731092436976,1.7647058823529411,4.142857142857143,2029.2436974789916,2.7478991596638656,1.865546218487395,8.588235294117647,15.672268907563025,7.991596638655462,0.226890756302521,0.04201680672268908,0.008403361344537815,0.0,0.5462184873949579,0.23529411764705882,0.31092436974789917,0.07563025210084033,0.4784554621848738,0.7102218487394955,,,,,,,,,,,,,,,,,,,,,,,,0.21008403361344538,0.025210084033613446,10176.117647058823,303.92065126050414,0.14763694117647055,726.1261420168066,641.1684907563022,16.756302521008404,0.4926176470588233,13.890756302521009,0.40592184873949566,12.420168067226891,55.91596638655462,1.6462672268907568,12039.235294117647,7623.966386554622,231.41756554621847,0.18093410084033615,10708.806722689076,,180.74789915966386,35.470588235294116,145.27731092436974,93.54621848739495,12.100840336134453,5.4488689075630266,3342.109243697479,3644.09243697479,58.773109243697476,3203.361344537815,3541.4621848739494,56.26890756302521,138.74789915966386,102.63025210084034,2.504201680672269,0.6386554621848739,0.6722689075630253,0.3025210084033613,0.47058823529411764,0.4789915966386555,0.42857142857142855,5118.882352941177,6006.83193277311,89.6890756302521,4773.55462184874,5756.126050420168,84.40336134453781,345.327731092437,250.7058823529412,5.285714285714286,1.1092436974789917,1.5798319327731092,0.6050420168067226,0.7647058823529411,1.050420168067227,0.865546218487395,Cluster 2
176,8.19,1,jng,2018.0,0.0,1.5294117647058822,4.142857142857143,1931.3025210084033,3.2521008403361344,1.495798319327731,7.932773109243698,15.92436974789916,7.201680672268908,0.2857142857142857,0.05042016806722689,0.0,0.0,0.4789915966386555,0.25210084033613445,0.226890756302521,0.058823529411764705,0.5085865546218488,0.7255747899159662,,,,,,,,,,,,,,,,,,,,,,,,0.20168067226890757,0.01680672268907563,9920.64705882353,307.6368563025209,0.1546983613445378,688.9542378151258,501.60830420168054,14.974789915966387,0.4645840336134454,11.61344537815126,0.35707815126050413,10.865546218487395,50.0,1.5507840336134455,11684.689075630253,7469.201680672269,235.66800420168065,0.1811779411764706,10256.9243697479,,172.00840336134453,29.991596638655462,142.01680672268907,92.89915966386555,9.991596638655462,5.37948319327731,3280.3361344537816,3554.075630252101,56.27731092436975,3177.5042016806724,3512.6050420168067,56.51260504201681,102.83193277310924,41.470588235294116,-0.23529411764705882,0.6218487394957983,0.7226890756302521,0.2605042016806723,0.37815126050420167,0.4789915966386555,0.33613445378151263,5040.27731092437,6005.201680672269,86.6470588235294,4773.81512605042,5816.201680672269,85.74789915966386,266.4621848739496,189.0,0.8991596638655462,1.1428571428571428,1.5630252100840336,0.5798319327731093,0.7058823529411765,0.9663865546218487,0.7815126050420168,Cluster 2
186,8.2,1,jng,2018.0,0.0,1.0,5.0,1945.9,3.6,2.1,7.25,16.65,8.85,0.35,0.05,0.0,0.0,0.35,0.25,0.1,0.1,0.522505,0.78935,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.0,10657.7,334.759295,0.16875130500000005,761.8386050000001,510.2436050000001,15.1,0.4522449999999999,14.1,0.42830500000000005,9.7,55.55,1.692395,12063.05,7817.9,244.64548999999994,0.1846893,10559.15,,183.4,32.15,151.25,93.6,13.35,5.744885000000002,3246.35,3497.9,58.2,3094.5,3365.4,52.85,151.85,132.5,5.35,0.45,0.45,0.55,0.3,0.9,0.2,5064.45,5975.45,88.75,4631.05,5439.3,78.3,433.4,536.15,10.45,1.2,1.35,0.8,0.65,1.25,1.05,Cluster 2
196,8.21,1,jng,2018.0,0.0,1.0,4.291666666666667,2007.5833333333333,3.1666666666666665,2.2083333333333335,8.166666666666666,16.666666666666668,8.916666666666666,0.25,0.0,0.0,0.0,0.5416666666666666,0.3333333333333333,0.20833333333333334,0.16666666666666666,0.5102375,0.7615041666666666,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10756.375,321.98807083333344,0.157976875,682.4450750000002,492.65869583333347,16.791666666666668,0.48785000000000006,11.791666666666666,0.3371125000000001,12.25,53.375,1.5673833333333331,12225.708333333334,7854.625,241.17266666666663,0.1826143333333333,10882.083333333334,,181.79166666666666,33.416666666666664,148.375,94.54166666666667,13.916666666666666,5.562374999999999,3292.4166666666665,3536.7083333333335,55.875,3115.7083333333335,3311.0,53.041666666666664,176.70833333333334,225.70833333333334,2.8333333333333335,0.75,0.5833333333333334,0.375,0.5,0.5833333333333334,0.3333333333333333,5166.75,6116.291666666667,85.41666666666667,4695.625,5479.0,79.66666666666667,471.125,637.2916666666666,5.75,1.6666666666666667,1.4166666666666667,0.75,0.7916666666666666,1.2916666666666667,1.125,Cluster 2
